Timestamp;Actual_Consumption;Forecast_Value;Lower_Bound;Upper_Bound
2024-10-17 10:00:00;8098,778;7915,128;7778,586;8051,670
2024-10-17 11:00:00;7882,976;7498,988;7362,446;7635,530
2024-10-17 12:00:00;7511,898;7370,418;7233,876;7506,960
2024-10-17 13:00:00;7344,398;7338,152;7201,610;7474,694
2024-10-17 14:00:00;7280,995;7334,425;7197,883;7470,967
2024-10-17 15:00:00;7428,886;7600,491;7463,949;7737,033
2024-10-17 16:00:00;7674,646;7992,054;7855,512;8128,596
2024-10-17 17:00:00;8053,611;8381,186;8244,644;8517,728
2024-10-17 18:00:00;8238,025;7984,944;7848,402;8121,486
2024-10-17 19:00:00;7959,291;7294,164;7157,622;7430,706
2024-10-17 20:00:00;7396,499;6798,138;6661,596;6934,680
2024-10-17 21:00:00;6842,726;6643,980;6507,438;6780,522
2024-10-17 22:00:00;6511,554;6032,846;5896,304;6169,388
2024-10-17 23:00:00;6001,044;5676,236;5539,694;5812,778
2024-10-18 00:00:00;5719,150;5414,297;5277,755;5550,839
2024-10-18 01:00:00;5497,830;5463,533;5326,991;5600,075
2024-10-18 02:00:00;5371,503;5308,160;5171,618;5444,702
2024-10-18 03:00:00;5294,109;5418,188;5281,646;5554,730
2024-10-18 04:00:00;5421,923;5943,392;5806,850;6079,934
2024-10-18 05:00:00;6083,325;7173,144;7036,602;7309,686
2024-10-18 06:00:00;7287,797;8270,048;8133,506;8406,590
2024-10-18 07:00:00;8110,682;8340,300;8203,758;8476,842
2024-10-18 08:00:00;8221,092;7832,564;7696,022;7969,106
2024-10-18 09:00:00;8026,772;7803,660;7667,118;7940,202
2024-10-18 10:00:00;7880,914;7822,009;7685,467;7958,551
2024-10-18 11:00:00;7769,782;7520,697;7384,155;7657,239
2024-10-18 12:00:00;7499,255;7329,048;7192,506;7465,590
2024-10-18 13:00:00;7416,845;7334,203;7197,661;7470,745
2024-10-18 14:00:00;7331,934;7414,198;7277,656;7550,740
2024-10-18 15:00:00;7408,408;7668,925;7532,383;7805,467
2024-10-18 16:00:00;7535,992;7786,336;7649,794;7922,878
2024-10-18 17:00:00;7672,918;7680,332;7543,790;7816,874
2024-10-18 18:00:00;7757,175;7387,161;7250,619;7523,703
2024-10-18 19:00:00;7465,414;7011,755;6875,213;7148,297
2024-10-18 20:00:00;6958,246;6524,211;6387,669;6660,753
2024-10-18 21:00:00;6424,531;6096,242;5959,700;6232,784
2024-10-18 22:00:00;6145,988;5558,301;5421,759;5694,843
2024-10-18 23:00:00;5677,566;5488,909;5352,367;5625,451
2024-10-19 00:00:00;5435,534;5281,046;5144,504;5417,588
2024-10-19 01:00:00;5145,924;4964,181;4827,639;5100,723
2024-10-19 02:00:00;5010,081;4780,032;4643,490;4916,574
2024-10-19 03:00:00;4897,404;5003,390;4866,848;5139,932
2024-10-19 04:00:00;4908,859;5287,479;5150,937;5424,021
2024-10-19 05:00:00;5162,282;5737,115;5600,573;5873,657
2024-10-19 06:00:00;5605,736;5905,356;5768,814;6041,898
2024-10-19 07:00:00;6081,877;6243,326;6106,784;6379,868
2024-10-19 08:00:00;6423,995;6677,422;6540,880;6813,964
2024-10-19 09:00:00;6636,867;6891,036;6754,494;7027,578
2024-10-19 10:00:00;6648,890;6446,667;6310,125;6583,208
2024-10-19 11:00:00;6574,151;6132,765;5996,223;6269,307
2024-10-19 12:00:00;6274,274;6218,217;6081,675;6354,759
2024-10-19 13:00:00;6008,747;5919,241;5782,699;6055,783
2024-10-19 14:00:00;5826,557;5758,295;5621,753;5894,837
2024-10-19 15:00:00;5883,859;6089,841;5953,299;6226,383
2024-10-19 16:00:00;6108,571;6461,750;6325,208;6598,292
2024-10-19 17:00:00;6551,037;6883,459;6746,917;7020,001
2024-10-19 18:00:00;6808,293;6721,251;6584,709;6857,793
2024-10-19 19:00:00;6576,246;6108,985;5972,443;6245,527
2024-10-19 20:00:00;6165,190;5675,220;5538,678;5811,762
2024-10-19 21:00:00;5809,373;5704,453;5567,911;5840,995
2024-10-19 22:00:00;5711,366;5419,714;5283,172;5556,256
2024-10-19 23:00:00;5325,585;5118,659;4982,117;5255,201
2024-10-20 00:00:00;5031,366;4633,792;4497,250;4770,333
2024-10-20 01:00:00;4788,411;4658,628;4522,086;4795,170
2024-10-20 02:00:00;4690,262;4722,637;4586,095;4859,179
2024-10-20 03:00:00;4588,986;4696,938;4560,396;4833,480
2024-10-20 04:00:00;4603,508;4765,641;4629,099;4902,183
2024-10-20 05:00:00;4768,252;5200,189;5063,647;5336,731
2024-10-20 06:00:00;5000,592;5260,818;5124,276;5397,360
2024-10-20 07:00:00;5378,958;5578,172;5441,630;5714,714
2024-10-20 08:00:00;5641,243;5873,813;5737,271;6010,355
2024-10-20 09:00:00;5760,543;5895,120;5758,578;6031,662
2024-10-20 10:00:00;5773,888;5671,248;5534,706;5807,790
2024-10-20 11:00:00;5703,414;5450,335;5313,793;5586,877
2024-10-20 12:00:00;5341,015;5138,493;5001,951;5275,035
2024-10-20 13:00:00;5027,736;4684,126;4547,584;4820,668
2024-10-20 14:00:00;4881,763;4918,493;4781,951;5055,035
2024-10-20 15:00:00;5004,305;5475,237;5338,695;5611,779
2024-10-20 16:00:00;5446,015;6026,223;5889,681;6162,765
2024-10-20 17:00:00;6061,599;6480,252;6343,710;6616,794
2024-10-20 18:00:00;6483,610;6410,314;6273,772;6546,856
2024-10-20 19:00:00;6386,692;6009,684;5873,142;6146,226
2024-10-20 20:00:00;6120,410;5857,305;5720,763;5993,847
2024-10-20 21:00:00;5778,769;5746,515;5609,973;5883,057
2024-10-20 22:00:00;5725,413;5337,174;5200,632;5473,716
2024-10-20 23:00:00;5375,077;5126,760;4990,218;5263,302
2024-10-21 00:00:00;5293,858;5205,999;5069,457;5342,541
2024-10-21 01:00:00;5105,872;5159,775;5023,233;5296,317
2024-10-21 02:00:00;5022,604;4844,221;4707,679;4980,763
2024-10-21 03:00:00;5010,862;5100,169;4963,627;5236,711
2024-10-21 04:00:00;5143,799;5801,444;5664,902;5937,986
2024-10-21 05:00:00;5866,942;7030,246;6893,704;7166,788
2024-10-21 06:00:00;7289,404;8344,175;8207,633;8480,717
2024-10-21 07:00:00;8260,138;8609,001;8472,459;8745,543
2024-10-21 08:00:00;8461,090;8177,615;8041,073;8314,157
2024-10-21 09:00:00;8182,881;7808,664;7672,122;7945,206
2024-10-21 10:00:00;7897,623;7687,945;7551,403;7824,487
2024-10-21 11:00:00;7582,100;7275,370;7138,828;7411,912
2024-10-21 12:00:00;7087,776;6779,256;6642,714;6915,798
2024-10-21 13:00:00;6796,111;6532,868;6396,326;6669,410
2024-10-21 14:00:00;6681,164;6825,734;6689,192;6962,276
2024-10-21 15:00:00;6897,402;7330,647;7194,105;7467,189
2024-10-21 16:00:00;7355,516;7830,119;7693,577;7966,661
2024-10-21 17:00:00;7886,874;8226,812;8090,271;8363,354
2024-10-21 18:00:00;8147,431;7942,094;7805,552;8078,636
2024-10-21 19:00:00;7866,120;7244,813;7108,271;7381,355
2024-10-21 20:00:00;7365,895;6785,838;6649,296;6922,380
2024-10-21 21:00:00;6742,763;6448,425;6311,883;6584,967
2024-10-21 22:00:00;6400,073;5912,646;5776,104;6049,188
2024-10-21 23:00:00;5893,782;5654,321;5517,779;5790,863
2024-10-22 00:00:00;5640,397;5403,026;5266,484;5539,568
2024-10-22 01:00:00;5360,126;5224,902;5088,360;5361,444
2024-10-22 02:00:00;5292,661;5222,875;5086,333;5359,417
2024-10-22 03:00:00;5209,253;5444,871;5308,329;5581,413
2024-10-22 04:00:00;5412,264;6146,760;6010,218;6283,302
2024-10-22 05:00:00;6081,805;7231,862;7095,320;7368,404
2024-10-22 06:00:00;7375,961;8334,706;8198,164;8471,248
2024-10-22 07:00:00;8229,906;8442,090;8305,548;8578,632
2024-10-22 08:00:00;8469,068;8202,544;8066,002;8339,086
2024-10-22 09:00:00;8387,503;8283,119;8146,577;8419,661
2024-10-22 10:00:00;8247,107;8169,336;8032,794;8305,878
2024-10-22 11:00:00;7933,597;7411,924;7275,382;7548,466
2024-10-22 12:00:00;7383,291;6959,285;6822,743;7095,827
2024-10-22 13:00:00;7010,105;6867,720;6731,178;7004,262
2024-10-22 14:00:00;6755,830;6874,674;6738,132;7011,216
2024-10-22 15:00:00;6914,829;7216,923;7080,381;7353,465
2024-10-22 16:00:00;7403,493;7973,470;7836,928;8110,012
2024-10-22 17:00:00;7907,393;8276,999;8140,457;8413,541
2024-10-22 18:00:00;8203,797;7891,698;7755,156;8028,240
2024-10-22 19:00:00;7915,489;7269,621;7133,079;7406,163
2024-10-22 20:00:00;7358,362;6806,622;6670,080;6943,164
2024-10-22 21:00:00;6744,384;6435,377;6298,835;6571,919
2024-10-22 22:00:00;6391,525;5830,626;5694,084;5967,168
2024-10-22 23:00:00;5878,500;5602,685;5466,143;5739,227
2024-10-23 00:00:00;5648,788;5458,472;5321,930;5595,014
2024-10-23 01:00:00;5379,268;5277,277;5140,735;5413,819
2024-10-23 02:00:00;5267,227;5167,358;5030,816;5303,900
2024-10-23 03:00:00;5178,727;5354,944;5218,402;5491,486
2024-10-23 04:00:00;5393,735;6088,747;5952,205;6225,289
2024-10-23 05:00:00;6063,149;7206,723;7070,181;7343,265
2024-10-23 06:00:00;7315,051;8234,436;8097,894;8370,978
2024-10-23 07:00:00;8167,669;8369,479;8232,937;8506,021
2024-10-23 08:00:00;8487,408;8357,036;8220,494;8493,578
2024-10-23 09:00:00;8489,657;8502,004;8365,462;8638,546
2024-10-23 10:00:00;8611,200;8619,736;8483,194;8756,278
2024-10-23 11:00:00;8724,268;8469,513;8332,971;8606,055
2024-10-23 12:00:00;8538,545;8431,033;8294,491;8567,575
2024-10-23 13:00:00;8434,776;8353,244;8216,702;8489,786
2024-10-23 14:00:00;8315,846;8325,869;8189,327;8462,411
2024-10-23 15:00:00;8225,661;8293,352;8156,810;8429,894
2024-10-23 16:00:00;8251,252;8470,140;8333,598;8606,682
2024-10-23 17:00:00;8314,205;8327,563;8191,021;8464,105
2024-10-23 18:00:00;8331,793;7891,005;7754,463;8027,547
2024-10-23 19:00:00;7962,628;7439,220;7302,678;7575,762
2024-10-23 20:00:00;7442,853;6976,676;6840,134;7113,218
2024-10-23 21:00:00;6817,496;6419,682;6283,140;6556,224
2024-10-23 22:00:00;6493,631;5913,460;5776,918;6050,002
2024-10-23 23:00:00;5992,231;5803,683;5667,141;5940,225
2024-10-24 00:00:00;5746,082;5546,454;5409,912;5682,996
2024-10-24 01:00:00;5478,192;5292,617;5156,075;5429,159
2024-10-24 02:00:00;5390,373;5309,791;5173,249;5446,333
2024-10-24 03:00:00;5268,797;5464,138;5327,596;5600,680
2024-10-24 04:00:00;5487,594;6178,785;6042,243;6315,327
2024-10-24 05:00:00;6194,753;7416,695;7280,153;7553,237
2024-10-24 06:00:00;7439,843;8407,408;8270,866;8543,950
2024-10-24 07:00:00;8318,575;8506,494;8369,952;8643,036
2024-10-24 08:00:00;8659,432;8558,483;8421,941;8695,025
2024-10-24 09:00:00;8630,863;8713,443;8576,901;8849,985
2024-10-24 10:00:00;8509,363;8400,662;8264,120;8537,204
2024-10-24 11:00:00;8185,452;7547,935;7411,393;7684,477
2024-10-24 12:00:00;7621,162;7210,480;7073,938;7347,022
2024-10-24 13:00:00;7466,561;7535,010;7398,468;7671,552
2024-10-24 14:00:00;7346,958;7523,846;7387,304;7660,388
2024-10-24 15:00:00;7438,504;7495,288;7358,746;7631,830
2024-10-24 16:00:00;7748,347;8052,573;7916,031;8189,115
2024-10-24 17:00:00;8012,567;8256,227;8119,685;8392,769
2024-10-24 18:00:00;8172,845;7907,154;7770,612;8043,696
2024-10-24 19:00:00;7886,925;7336,934;7200,392;7473,476
2024-10-24 20:00:00;7377,745;6788,525;6651,983;6925,067
2024-10-24 21:00:00;6803,149;6493,942;6357,400;6630,484
2024-10-24 22:00:00;6411,555;5908,693;5772,151;6045,235
2024-10-24 23:00:00;5924,274;5683,887;5547,345;5820,429
2024-10-25 00:00:00;5642,691;5354,343;5217,801;5490,885
2024-10-25 01:00:00;5361,863;5206,415;5069,873;5342,957
2024-10-25 02:00:00;5249,126;5213,454;5076,912;5349,996
2024-10-25 03:00:00;5190,203;5395,546;5259,004;5532,088
2024-10-25 04:00:00;5358,881;5926,382;5789,840;6062,924
2024-10-25 05:00:00;6050,217;7137,810;7001,268;7274,352
2024-10-25 06:00:00;7229,994;8157,833;8021,291;8294,375
2024-10-25 07:00:00;8093,558;8409,986;8273,444;8546,528
2024-10-25 08:00:00;8358,401;8236,531;8099,989;8373,073
2024-10-25 09:00:00;8197,343;7958,962;7822,420;8095,504
2024-10-25 10:00:00;7975,588;7677,344;7540,802;7813,886
2024-10-25 11:00:00;7716,660;7330,468;7193,926;7467,010
2024-10-25 12:00:00;7354,963;7284,063;7147,521;7420,605
2024-10-25 13:00:00;7049,086;6855,085;6718,543;6991,627
2024-10-25 14:00:00;6951,641;6919,766;6783,224;7056,308
2024-10-25 15:00:00;7047,325;7351,158;7214,616;7487,700
2024-10-25 16:00:00;7274,136;7667,398;7530,856;7803,940
2024-10-25 17:00:00;7599,927;7703,479;7566,938;7840,021
2024-10-25 18:00:00;7713,798;7320,824;7184,282;7457,366
2024-10-25 19:00:00;7351,048;6803,362;6666,820;6939,904
2024-10-25 20:00:00;6845,032;6338,822;6202,280;6475,364
2024-10-25 21:00:00;6321,644;6081,816;5945,274;6218,358
2024-10-25 22:00:00;6001,334;5480,739;5344,197;5617,281
2024-10-25 23:00:00;5583,681;5332,486;5195,944;5469,028
2024-10-26 00:00:00;5326,952;5102,547;4966,005;5239,089
2024-10-26 01:00:00;5051,907;4956,476;4819,934;5093,018
2024-10-26 02:00:00;4916,199;4795,062;4658,520;4931,604
2024-10-26 03:00:00;4780,292;4774,436;4637,894;4910,978
2024-10-26 04:00:00;4780,303;5058,911;4922,369;5195,453
2024-10-26 05:00:00;4933,726;5524,470;5387,928;5661,012
2024-10-26 06:00:00;5189,259;5398,347;5261,805;5534,889
2024-10-26 07:00:00;5653,022;5842,681;5706,139;5979,223
2024-10-26 08:00:00;6020,519;6379,966;6243,424;6516,508
2024-10-26 09:00:00;6228,303;6417,822;6281,280;6554,364
2024-10-26 10:00:00;6346,466;6208,990;6072,448;6345,532
2024-10-26 11:00:00;6329,440;6001,512;5864,970;6138,054
2024-10-26 12:00:00;6105,976;6033,588;5897,046;6170,130
2024-10-26 13:00:00;5859,370;5679,708;5543,167;5816,250
2024-10-26 14:00:00;5699,491;5731,907;5595,365;5868,449
2024-10-26 15:00:00;5742,472;6075,273;5938,731;6211,815
2024-10-26 16:00:00;5969,754;6290,215;6153,673;6426,757
2024-10-26 17:00:00;6413,055;6615,714;6479,172;6752,256
2024-10-26 18:00:00;6665,640;6578,552;6442,010;6715,094
2024-10-26 19:00:00;6465,642;6165,627;6029,085;6302,169
2024-10-26 20:00:00;6074,752;5579,366;5442,824;5715,908
2024-10-26 21:00:00;5697,471;5484,107;5347,565;5620,649
2024-10-26 22:00:00;5608,593;5324,735;5188,193;5461,277
2024-10-26 23:00:00;5276,442;5141,768;5005,226;5278,310
2024-10-27 00:00:00;4972,402;4580,502;4443,960;4717,044
2024-10-27 01:00:00;4703,801;4503,943;4367,401;4640,485
2024-10-27 02:00:00;4539,230;4483,864;4347,322;4620,406
2024-10-27 03:00:00;4450,286;4561,461;4424,919;4698,003
2024-10-27 04:00:00;4511,302;4768,136;4631,594;4904,678
2024-10-27 05:00:00;4765,319;5298,007;5161,465;5434,549
2024-10-27 06:00:00;5174,251;5515,698;5379,156;5652,240
2024-10-27 07:00:00;5511,724;5682,116;5545,574;5818,658
2024-10-27 08:00:00;5729,334;5834,105;5697,563;5970,647
2024-10-27 09:00:00;5838,809;5895,706;5759,164;6032,248
2024-10-27 10:00:00;5872,475;5803,096;5666,554;5939,638
2024-10-27 11:00:00;5766,988;5446,107;5309,565;5582,649
2024-10-27 12:00:00;5378,503;5092,797;4956,255;5229,339
2024-10-27 13:00:00;5122,349;4881,501;4744,959;5018,043
2024-10-27 14:00:00;5114,743;5376,889;5240,347;5513,431
2024-10-27 15:00:00;5453,104;6118,442;5981,900;6254,984
2024-10-27 16:00:00;6014,446;6618,672;6482,130;6755,214
2024-10-27 17:00:00;6532,818;6764,503;6627,961;6901,045
2024-10-27 18:00:00;6421,166;5861,766;5725,224;5998,308
2024-10-27 19:00:00;6206,018;5755,782;5619,240;5892,324
2024-10-27 20:00:00;5875,546;5756,556;5620,014;5893,098
2024-10-27 21:00:00;5550,473;5593,758;5457,216;5730,300
2024-10-27 22:00:00;5494,492;5066,187;4929,645;5202,729
2024-10-27 23:00:00;5189,644;4910,047;4773,505;5046,589
2024-10-28 00:00:00;5148,484;5104,659;4968,117;5241,201
2024-10-28 01:00:00;4940,637;5002,724;4866,182;5139,266
2024-10-28 02:00:00;4896,506;4742,761;4606,219;4879,303
2024-10-28 03:00:00;4856,170;4936,394;4799,852;5072,936
2024-10-28 04:00:00;5041,938;5715,174;5578,632;5851,716
2024-10-28 05:00:00;5837,295;7112,414;6975,872;7248,956
2024-10-28 06:00:00;7047,947;7950,251;7813,709;8086,793
2024-10-28 07:00:00;7809,963;7946,416;7809,874;8082,958
2024-10-28 08:00:00;7966,882;7704,271;7567,729;7840,813
2024-10-28 09:00:00;7764,248;7581,820;7445,278;7718,362
2024-10-28 10:00:00;7664,169;7555,976;7419,434;7692,518
2024-10-28 11:00:00;7511,072;7111,068;6974,526;7247,610
2024-10-28 12:00:00;7199,150;6923,998;6787,456;7060,540
2024-10-28 13:00:00;7170,050;7266,710;7130,168;7403,252
2024-10-28 14:00:00;7305,186;7780,744;7644,202;7917,286
2024-10-28 15:00:00;7644,237;8083,271;7946,729;8219,813
2024-10-28 16:00:00;7966,625;8120,480;7983,938;8257,022
2024-10-28 17:00:00;8217,846;8183,102;8046,560;8319,644
2024-10-28 18:00:00;8002,592;7533,340;7396,798;7669,882
2024-10-28 19:00:00;7650,506;7198,473;7061,931;7335,015
2024-10-28 20:00:00;7111,305;6594,189;6457,647;6730,731
2024-10-28 21:00:00;6561,518;6214,456;6077,914;6350,998
2024-10-28 22:00:00;6281,455;5845,464;5708,922;5982,006
2024-10-28 23:00:00;5821,978;5678,352;5541,810;5814,894
2024-10-29 00:00:00;5629,929;5411,425;5274,883;5547,967
2024-10-29 01:00:00;5370,572;5162,080;5025,538;5298,622
2024-10-29 02:00:00;5304,399;5209,769;5073,227;5346,311
2024-10-29 03:00:00;5169,318;5423,430;5286,888;5559,972
2024-10-29 04:00:00;5294,887;5934,337;5797,795;6070,879
2024-10-29 05:00:00;5973,708;7045,189;6908,647;7181,731
2024-10-29 06:00:00;7102,801;7916,588;7780,046;8053,130
2024-10-29 07:00:00;7733,044;7896,233;7759,691;8032,775
2024-10-29 08:00:00;7814,266;7583,269;7446,727;7719,811
2024-10-29 09:00:00;7586,859;7429,783;7293,241;7566,325
2024-10-29 10:00:00;7340,236;7131,907;6995,365;7268,449
2024-10-29 11:00:00;7101,039;6679,281;6542,739;6815,823
2024-10-29 12:00:00;6836,220;6763,058;6626,516;6899,600
2024-10-29 13:00:00;6829,425;6991,961;6855,419;7128,503
2024-10-29 14:00:00;6968,301;7238,686;7102,144;7375,228
2024-10-29 15:00:00;7428,146;7886,852;7750,310;8023,394
2024-10-29 16:00:00;7843,308;8279,441;8142,899;8415,983
2024-10-29 17:00:00;8128,296;8126,547;7990,005;8263,089
2024-10-29 18:00:00;7954,018;7308,385;7171,843;7444,927
2024-10-29 19:00:00;7588,015;7047,922;6911,380;7184,464
2024-10-29 20:00:00;7075,378;6666,731;6530,189;6803,273
2024-10-29 21:00:00;6537,121;6271,269;6134,727;6407,811
2024-10-29 22:00:00;6207,801;5674,126;5537,584;5810,668
2024-10-29 23:00:00;5793,150;5580,860;5444,318;5717,402
2024-10-30 00:00:00;5590,856;5415,671;5279,129;5552,213
2024-10-30 01:00:00;5326,111;5238,772;5102,230;5375,314
2024-10-30 02:00:00;5203,096;5089,768;4953,226;5226,310
2024-10-30 03:00:00;5163,959;5347,672;5211,130;5484,214
2024-10-30 04:00:00;5374,260;6033,416;5896,874;6169,958
2024-10-30 05:00:00;5968,946;7023,752;6887,210;7160,294
2024-10-30 06:00:00;7093,450;7882,727;7746,185;8019,269
2024-10-30 07:00:00;7781,248;7946,566;7810,024;8083,108
2024-10-30 08:00:00;7806,681;7521,541;7384,999;7658,083
2024-10-30 09:00:00;7520,682;7339,505;7202,963;7476,047
2024-10-30 10:00:00;7259,418;7084,839;6948,297;7221,381
2024-10-30 11:00:00;7113,096;6820,143;6683,601;6956,685
2024-10-30 12:00:00;6882,503;6897,378;6760,836;7033,920
2024-10-30 13:00:00;6917,851;7082,354;6945,812;7218,896
2024-10-30 14:00:00;7072,516;7304,329;7167,787;7440,871
2024-10-30 15:00:00;7517,913;7930,460;7793,918;8067,002
2024-10-30 16:00:00;7889,196;8255,066;8118,524;8391,608
2024-10-30 17:00:00;8090,873;7982,058;7845,516;8118,600
2024-10-30 18:00:00;7920,215;7369,100;7232,558;7505,642
2024-10-30 19:00:00;7547,489;7107,208;6970,666;7243,750
2024-10-30 20:00:00;7043,172;6584,487;6447,945;6721,029
2024-10-30 21:00:00;6481,824;6121,542;5985,000;6258,083
2024-10-30 22:00:00;6188,306;5732,606;5596,064;5869,148
2024-10-30 23:00:00;5836,781;5768,840;5632,298;5905,382
2024-10-31 00:00:00;5603,196;5362,873;5226,331;5499,415
2024-10-31 01:00:00;5394,792;5238,885;5102,343;5375,427
2024-10-31 02:00:00;5295,156;5242,943;5106,401;5379,485
2024-10-31 03:00:00;5230,812;5467,609;5331,067;5604,151
2024-10-31 04:00:00;5301,857;5857,300;5720,758;5993,842
2024-10-31 05:00:00;5946,339;7031,330;6894,788;7167,872
2024-10-31 06:00:00;7015,514;7861,650;7725,108;7998,192
2024-10-31 07:00:00;7688,606;7810,789;7674,247;7947,331
2024-10-31 08:00:00;7896,446;7703,438;7566,896;7839,979
2024-10-31 09:00:00;7787,100;7759,744;7623,202;7896,286
2024-10-31 10:00:00;7707,411;7603,460;7466,918;7740,002
2024-10-31 11:00:00;7567,232;7181,379;7044,837;7317,921
2024-10-31 12:00:00;7190,942;6987,742;6851,200;7124,284
2024-10-31 13:00:00;7147,183;7251,331;7114,789;7387,873
2024-10-31 14:00:00;7134,509;7378,409;7241,867;7514,951
2024-10-31 15:00:00;7467,011;7796,452;7659,910;7932,994
2024-10-31 16:00:00;7834,834;8180,057;8043,515;8316,599
2024-10-31 17:00:00;7982,824;7881,982;7745,440;8018,524
2024-10-31 18:00:00;7758,888;7214,918;7078,376;7351,460
2024-10-31 19:00:00;7359,361;6851,565;6715,023;6988,107
2024-10-31 20:00:00;6786,156;6255,548;6119,006;6392,090
2024-10-31 21:00:00;6317,669;6097,503;5960,961;6234,045
2024-10-31 22:00:00;6073,065;5736,939;5600,397;5873,481
2024-10-31 23:00:00;5650,622;5386,615;5250,073;5523,157
2024-11-01 00:00:00;5417,985;5082,889;4946,347;5219,431
2024-11-01 01:00:00;5213,185;5213,148;5076,606;5349,690
2024-11-01 02:00:00;5108,012;5097,210;4960,668;5233,752
2024-11-01 03:00:00;4974,782;4977,202;4840,660;5113,744
2024-11-01 04:00:00;5006,131;5409,566;5273,024;5546,108
2024-11-01 05:00:00;5134,503;5844,379;5707,837;5980,921
2024-11-01 06:00:00;5373,988;5527,239;5390,697;5663,781
2024-11-01 07:00:00;5613,503;5546,450;5409,908;5682,992
2024-11-01 08:00:00;5705,456;5827,105;5690,563;5963,647
2024-11-01 09:00:00;5782,439;6019,139;5882,597;6155,681
2024-11-01 10:00:00;5816,154;5729,602;5593,060;5866,144
2024-11-01 11:00:00;5752,359;5383,670;5247,128;5520,212
2024-11-01 12:00:00;5457,493;5360,625;5224,083;5497,167
2024-11-01 13:00:00;5253,459;5233,049;5096,507;5369,591
2024-11-01 14:00:00;5192,559;5359,646;5223,104;5496,188
2024-11-01 15:00:00;5523,727;6008,057;5871,515;6144,599
2024-11-01 16:00:00;5966,375;6458,362;6321,820;6594,904
2024-11-01 17:00:00;6438,624;6505,286;6368,744;6641,828
2024-11-01 18:00:00;6453,766;6156,668;6020,126;6293,210
2024-11-01 19:00:00;6299,761;5987,845;5851,303;6124,387
2024-11-01 20:00:00;6016,797;5699,650;5563,108;5836,192
2024-11-01 21:00:00;5710,981;5607,206;5470,664;5743,748
2024-11-01 22:00:00;5623,623;5329,950;5193,408;5466,492
2024-11-01 23:00:00;5289,798;5057,212;4920,670;5193,754
2024-11-02 00:00:00;5122,818;4853,868;4717,326;4990,410
2024-11-02 01:00:00;4882,462;4823,621;4687,079;4960,163
2024-11-02 02:00:00;4806,614;4744,383;4607,841;4880,925
2024-11-02 03:00:00;4791,994;4834,833;4698,291;4971,375
2024-11-02 04:00:00;4780,301;4917,090;4780,548;5053,632
2024-11-02 05:00:00;5064,888;5504,871;5368,329;5641,413
2024-11-02 06:00:00;5486,975;5832,772;5696,230;5969,314
2024-11-02 07:00:00;5791,962;6008,330;5871,788;6144,872
2024-11-02 08:00:00;6032,483;6169,174;6032,632;6305,716
2024-11-02 09:00:00;6139,105;6163,684;6027,142;6300,226
2024-11-02 10:00:00;6188,704;6086,360;5949,818;6222,902
