"Header & Timestamp";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12"
"aktualisiert";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29"
"TS_ID";"#999020";"#999011";"#999006";"#999008";"#999009";"#999007";"#999010";"#999014";"#999015";"#999019";"#999016";"#999013"
"ZA";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h"
"KOMP";"Inlandstromverbrauch";"Exporte";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netzabgabe";"Stromverbrauch";"Verbrauch f�r Pumpspeicherung (PSP)";"Netzverluste";"Importe"
"Gliederung1";"_";"_";"Hydr";"Hydr";"Kal";"Sonst";"Wind";"_";"_";"_";"_";"_"
"Gliederung2";"_";"_";"Lf";"Sp";"_";"_";"_";"_";"_";"_";"_";"_"
"Gliederung3";"_";"_";"EPL_10+";"EPL_10+";"EPL_10+";"_";"_";"_";"_";"_";"_";"_"
"VO";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr"
"REG";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT"
"N";"Ges";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef"
"EHB";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M"
"KAT";"V";"V";"A";"A";"A";"A";"A";"V";"V";"V";"V";"A"
"UNIT";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW"
"2016-01-08 01:00:00";;"1925,556";"1113,53";"417,514";"1867,044";"742,908";"73,142";"6012,535";"6389,534";"1700,874";"377";"5801,826"
"2016-01-08 02:00:00";;"1611,306";"1116,725";"307,586";"1892,768";"738,917";"70,651";"5811,736";"6170,263";"2042,035";"358,527";"5696,957"
"2016-01-08 03:00:00";;"1480,079";"1109,209";"288,945";"1869,721";"731,719";"106,414";"5678,138";"6017,449";"2181,86";"339,31";"5573,379"
"2016-01-08 04:00:00";;"1426,72";"1107,704";"312,154";"1844,415";"734,549";"150,182";"5774,744";"6117,241";"2049,655";"342,498";"5444,612"
"2016-01-08 05:00:00";;"1409,97";"1113,213";"366,674";"1967,165";"735,73";"161,419";"6342,879";"6721,202";"2169,785";"378,323";"5956,757"
"2016-01-08 06:00:00";;"1798,707";"1154,47";"551,503";"2409,467";"740,4";"324,933";"7245,311";"7669,123";"1090,436";"423,812";"5377,493"
"2016-01-08 07:00:00";;"2121,785";"1292,553";"943,737";"2714,128";"873,697";"388,418";"8073,724";"8541,963";"184,717";"468,239";"4635,933"
"2016-01-08 08:00:00";;"2010,92";"1305,405";"687,073";"2912,365";"861,153";"267,76";"8338,206";"8832,271";"192,017";"494,064";"5001,452"
"2016-01-08 09:00:00";;"2126,107";"1262,643";"561,28";"3012,73";"847,876";"292,813";"8425,564";"8936,3";"373,489";"510,736";"5458,556"
"2016-01-08 10:00:00";;"1973,489";"1250,293";"174,617";"3076,719";"854,57";"412,444";"8540,433";"9066,974";"970,817";"526,541";"6242,637"
"2016-01-08 11:00:00";;"2049,71";"1246,527";"141,461";"3014,203";"887,236";"396,214";"8480,211";"9009";"1064,219";"528,789";"6437,288"
"2016-01-08 12:00:00";;"2041,922";"1194,598";"220,025";"2967,898";"905,717";"288,68";"8225,449";"8725,769";"871,029";"500,319";"6061,803"
"2016-01-08 13:00:00";;"2394,333";"1169,511";"388,879";"2956,313";"889,398";"289,573";"8037,067";"8522,25";"241,119";"485,183";"5464,026"
"2016-01-08 14:00:00";;"2340,141";"1188,406";"638,94";"2889,497";"855,497";"266,962";"7979,678";"8449,763";"109,608";"470,085";"5060,21"
"2016-01-08 15:00:00";;"2311,75";"1195,228";"990,993";"2991,352";"856,257";"265,308";"7982,605";"8439,1";"75,088";"456,495";"4526,801"
"2016-01-08 16:00:00";;"2174,86";"1216,291";"1609,914";"3048";"865,339";"249,448";"8300,105";"8772,107";"39,885";"472,002";"3997,859"
"2016-01-08 17:00:00";;"2189,161";"1350,102";"2691,233";"2867,205";"907,249";"215,875";"8618,095";"9124,401";"273,025";"506,306";"3554,924"
"2016-01-08 18:00:00";;"2813,817";"1403,664";"3409,92";"2700,084";"922,573";"211,079";"8457,516";"8966,782";"0,366";"509,267";"3133,646"
"2016-01-08 19:00:00";;"2563,544";"1407,911";"2236,648";"2491,255";"811,719";"167,931";"7956,336";"8421,026";"1,766";"464,69";"3870,871"
"2016-01-08 20:00:00";;"2594,303";"1295,892";"1416,079";"2374,068";"807,476";"198,883";"7428,631";"7849,954";"156,685";"421,322";"4508,543"
"2016-01-08 21:00:00";;"2706,37";"1228,257";"957,438";"2167,009";"816,446";"263,332";"6869,165";"7259,441";"301,034";"390,275";"4834,362"
"2016-01-08 22:00:00";;"2610,048";"1236,538";"744,582";"1987,281";"813,267";"398,014";"6739,664";"7136,423";"202,356";"396,759";"4769,145"
"2016-01-08 23:00:00";;"2351,354";"1244,855";"514,151";"1732,863";"762,661";"415,5";"6299,204";"6661,385";"545,866";"362,181";"4888,575"
"2016-01-09 00:00:00";;"2332,908";"1152,577";"569,025";"1560,627";"728,601";"467,185";"6058,866";"6407,367";"314,841";"348,5";"4577,102"
"2016-01-09 01:00:00";;"2296,126";"1134,562";"238,587";"1368,552";"726,206";"522,96";"5752,187";"6098,554";"447,148";"346,367";"4850,961"
"2016-01-09 02:00:00";;"2117,193";"1123,042";"250,841";"1269,489";"721,93";"510,457";"5554,673";"5888,478";"873,42";"333,805";"5003,33"
"2016-01-09 03:00:00";;"1675,989";"1132,067";"236,185";"1058,01";"723,585";"467,078";"5383,304";"5702,684";"1662,875";"319,38";"5424,622"
"2016-01-09 04:00:00";;"1471,604";"1141,594";"117,652";"1011,665";"723,394";"384,449";"5410,158";"5727,315";"1863,827";"317,157";"5683,992"
"2016-01-09 05:00:00";;"1583,421";"1149,387";"111,606";"1028,404";"717,207";"256,551";"5650,346";"5987,831";"1820,926";"337,485";"6129,023"
"2016-01-09 06:00:00";;"1752,106";"1167,768";"142,413";"1127,028";"719,318";"202,965";"5929,213";"6289,814";"1516,466";"360,6";"6198,894"
"2016-01-09 07:00:00";;"1741,9";"1197,819";"203,72";"1244,811";"827,351";"115,596";"6571,402";"6977,137";"1394,962";"405,734";"6524,702"
"2016-01-09 08:00:00";;"2010,63";"1214,341";"369,462";"1376,115";"838,252";"108,075";"6978,668";"7400,845";"677,921";"422,177";"6183,151"
"2016-01-09 09:00:00";;"2036,726";"1332,808";"433,513";"1390,422";"854,538";"126,922";"7272,71";"7716,599";"295,658";"443,889";"5910,78"
"2016-01-09 10:00:00";;"2051,867";"1366,137";"617,11";"1397,484";"894,237";"82,279";"7398,544";"7848,963";"314,427";"450,418";"5858,01"
"2016-01-09 11:00:00";;"1792,717";"1380,197";"644,155";"1395,94";"910,849";"93,493";"7523,45";"7972,87";"249,575";"449,42";"5590,528"
"2016-01-09 12:00:00";;"1843,548";"1393,23";"704,492";"1397,478";"891,575";"72,65";"7391,568";"7833,152";"161,652";"441,585";"5378,926"
"2016-01-09 13:00:00";;"1686,261";"1323,949";"469,284";"1294,547";"866,387";"71,931";"7282,846";"7711,009";"413,955";"428,163";"5785,127"
"2016-01-09 14:00:00";;"1583,83";"1249,524";"431,23";"1226,017";"854,458";"127,783";"7233,651";"7652,138";"450,415";"418,486";"5797,371"
"2016-01-09 15:00:00";;"1509,069";"1228,796";"436,824";"1221,334";"856,499";"168,064";"7291,376";"7715,107";"206,703";"423,731";"5519,361"
"2016-01-09 16:00:00";;"1547,749";"1345,88";"492,016";"1247,039";"855,565";"208,084";"7466,328";"7919,188";"304,718";"452,861";"5623,072"
"2016-01-09 17:00:00";;"1750,138";"1425,685";"872,68";"1458,561";"899,963";"179,242";"7682,26";"8164,697";"216,628";"482,437";"5295,332"
"2016-01-09 18:00:00";;"1992,782";"1450,17";"982,599";"1457,343";"902,169";"175,735";"7521,783";"8007,972";"184,24";"486,189";"5216,98"
"2016-01-09 19:00:00";;"1964,971";"1451,534";"615,693";"1360,041";"781,756";"148,931";"7089,547";"7546,248";"248,929";"456,701";"5402,193"
"2016-01-09 20:00:00";;"2087,874";"1381,468";"617,282";"1282,768";"743,902";"132,154";"6722,154";"7144,023";"341,289";"421,869";"5415,611"
"2016-01-09 21:00:00";;"1857,814";"1342,16";"202,348";"1235,544";"744,636";"123,044";"6360,925";"6763,307";"619,647";"402,382";"5593,034"
"2016-01-09 22:00:00";;"1711,142";"1271,398";"288,167";"1166,589";"743,65";"105,765";"6401,019";"6798,47";"418,355";"397,451";"5352,397"
"2016-01-09 23:00:00";;"1753,327";"1195,51";"251,575";"1158,341";"742,671";"86,898";"5966,942";"6347,513";"809,514";"380,571";"5475,359"
"2016-01-10 00:00:00";;"1109,68";"1186,098";"183,181";"868,436";"742,406";"53,994";"5645,066";"6021,744";"2055,656";"376,678";"6152,965"
"2016-01-10 01:00:00";;"1171,687";"1189,137";"309,75";"747,815";"752,631";"50,673";"5292,874";"5660,077";"1980,388";"367,202";"5762,144"
"2016-01-10 02:00:00";;"1133,249";"1198,473";"306,954";"716,224";"746,453";"76,853";"5182,994";"5536,763";"2126,732";"353,77";"5751,787"
"2016-01-10 03:00:00";;"939,544";"1201,507";"162,315";"714,112";"742,851";"42,687";"5020,238";"5363,637";"2174,858";"343,399";"5614,567"
"2016-01-10 04:00:00";;"860,977";"1220,078";"205,164";"713,989";"745,458";"16,198";"4991,753";"5331,775";"2228,084";"340,022";"5519,948"
"2016-01-10 05:00:00";;"848,038";"1226,486";"125,294";"717,029";"748,257";"23,295";"5126,503";"5461,349";"2399,215";"334,846";"5868,241"
"2016-01-10 06:00:00";;"931,295";"1244,4";"129,904";"716,457";"757,651";"31,774";"5217,381";"5560,465";"2380,355";"343,084";"5991,93"
"2016-01-10 07:00:00";;"1058,739";"1267,922";"166,425";"727,401";"870,405";"34,502";"5715,234";"6082,499";"2160,343";"367,265";"6234,925"
"2016-01-10 08:00:00";;"1239,095";"1320,139";"217,451";"798,633";"872,751";"25,19";"6077,089";"6473,252";"1944,711";"396,163";"6422,895"
"2016-01-10 09:00:00";;"1224,481";"1405,338";"304,695";"858,287";"882,614";"32,914";"6442,189";"6883,488";"1605,721";"441,299";"6229,842"
"2016-01-10 10:00:00";;"1217,422";"1458,42";"435,982";"1094,677";"894,754";"13,408";"6729,177";"7164,987";"915,307";"435,81";"5400,475"
"2016-01-10 11:00:00";;"1117,958";"1474,219";"315,327";"1106,989";"899,408";"9,654";"6957,619";"7385,055";"849,185";"427,435";"5546,599"
"2016-01-10 12:00:00";;"1207,208";"1476,759";"273,217";"1113,949";"892,439";"33,91";"6780,883";"7181,301";"945,37";"400,419";"5543,606"
"2016-01-10 13:00:00";;"1231,424";"1417,963";"207,936";"1109,613";"883,076";"33,09";"6608,481";"6999,653";"1050,728";"391,172";"5630,127"
"2016-01-10 14:00:00";;"1257,138";"1354,885";"202,317";"1101,392";"870,043";"28,363";"6466,144";"6859,564";"1390,929";"393,419";"5950,63"
"2016-01-10 15:00:00";;"1218,52";"1354,667";"331,158";"969,633";"855,537";"39,3";"6494,364";"6884,173";"1112,973";"389,809";"5665,371"
"2016-01-10 16:00:00";;"1177,16";"1381,903";"321,812";"1011,676";"850,808";"48,829";"6768,206";"7168,714";"657,057";"400,508";"5387,904"
"2016-01-10 17:00:00";;"1427,682";"1542,003";"854,545";"1260,606";"849,859";"47,568";"7119,009";"7537,453";"150,522";"418,444";"4561,077"
"2016-01-10 18:00:00";;"1555,667";"1599,357";"1053,574";"1273,068";"874,717";"51,243";"7105,621";"7528,405";"153,87";"422,784";"4385,984"
"2016-01-10 19:00:00";;"1716,372";"1611,243";"722,061";"1269,132";"765,499";"123,805";"6864,951";"7274,372";"245,469";"409,421";"4744,473"
"2016-01-10 20:00:00";;"1714,918";"1628,912";"386,532";"1265,316";"744,099";"197,379";"6595,48";"6973,735";"313,232";"378,255";"4779,647"
"2016-01-10 21:00:00";;"1570,618";"1492,871";"206,861";"1263,158";"747,068";"229,235";"6267,393";"6628,472";"517,368";"361,079";"4777,264"
"2016-01-10 22:00:00";;"1732,27";"1395,82";"216,542";"1265,018";"741,733";"282,069";"6331,768";"6705,689";"288,205";"373,921";"4824,982"
"2016-01-10 23:00:00";;"1638,378";"1354,009";"107,642";"1188,33";"737,376";"281,044";"5985,983";"6344,567";"982,018";"358,583";"5296,562"
"2016-01-11 00:00:00";;"1284,547";"1342,356";"317,897";"1116,623";"736,55";"250,827";"5714,96";"6038,401";"1547,871";"323,441";"5106,566"
"2016-01-11 01:00:00";;"1076,553";"1347,266";"318,713";"951,369";"732,93";"184,937";"5488,837";"5810,524";"1890,256";"321,687";"5242,117"
"2016-01-11 02:00:00";;"733,704";"1338,311";"303,982";"792,794";"726,626";"103,322";"5410,72";"5718,883";"2038,898";"308,163";"5226,449"
"2016-01-11 03:00:00";;"632,263";"1337,132";"335,038";"867,657";"731,298";"66,795";"5288,481";"5579,546";"1677,211";"291,065";"4551,101"
"2016-01-11 04:00:00";;"601,713";"1341,39";"256,022";"968,165";"724,213";"55,539";"5470,62";"5778,246";"1939,274";"307,626";"4973,903"
"2016-01-11 05:00:00";;"981,685";"1344,684";"369,259";"1066,33";"728,495";"53,36";"6196,04";"6550,922";"1497,737";"354,882";"5468,215"
"2016-01-11 06:00:00";;"1455,477";"1449,033";"961,351";"1273,906";"751,178";"96,656";"7385,266";"7815,818";"134,033";"430,551";"4873,203"
"2016-01-11 07:00:00";;"1451,465";"1546,412";"1418,459";"1488,978";"952,825";"126,312";"8352,981";"8855,863";"45,665";"502,881";"4820,006"
"2016-01-11 08:00:00";;"1590,938";"1577,618";"2046,676";"1575,173";"964,103";"227,389";"8680,228";"9211,505";"33,771";"531,277";"4445,255"
"2016-01-11 09:00:00";;"1382,071";"1588,295";"1407,779";"1585,804";"965,078";"262,116";"8729,714";"9263,711";"260,825";"533,996";"5097,535"
"2016-01-11 10:00:00";;"1341,428";"1596,633";"1085,81";"1585,437";"996,287";"364,224";"8836,635";"9379,362";"174,725";"542,727";"5267,123"
"2016-01-11 11:00:00";;"1376,28";"1600,803";"1304,895";"1597,67";"1007,054";"453,826";"8917,078";"9459,481";"86,697";"542,403";"4958,209"
"2016-01-11 12:00:00";;"1337,095";"1563,965";"1390,343";"1608,292";"1001,475";"495,559";"8853,556";"9392,401";"85,999";"538,845";"4755,862"
"2016-01-11 13:00:00";;"1368,228";"1560,617";"1727,942";"1623,862";"994,612";"451,112";"8869,307";"9422,138";"59,499";"552,831";"4491,721"
"2016-01-11 14:00:00";;"1307,985";"1569,447";"1379,449";"1639,423";"991,417";"385,731";"8783,602";"9328,625";"90,066";"545,023";"4761,209"
"2016-01-11 15:00:00";;"1222,862";"1586,19";"1208,397";"1630,591";"1013,295";"274,021";"8807,62";"9365,869";"239,825";"558,25";"5116,061"
"2016-01-11 16:00:00";;"1244,712";"1692,905";"1036,867";"1578,642";"1042,432";"603,804";"8915,301";"9480,741";"156,965";"565,439";"4927,768"
"2016-01-11 17:00:00";;"1397,846";"1794,437";"1234,71";"1557,704";"1058,863";"911,023";"9059,389";"9634,85";"193,916";"575,461";"4669,876"
"2016-01-11 18:00:00";;"1529,649";"1843,114";"1089,235";"1542,344";"1075,647";"631,931";"8816,406";"9370,151";"37,986";"553,745";"4755,515"
"2016-01-11 19:00:00";;"1744,973";"1872,854";"986,972";"1536,199";"999,557";"435,81";"8331,043";"8836,177";"113,377";"505,135";"4863,136"
"2016-01-11 20:00:00";;"1938,352";"1876,541";"771,835";"1439,209";"961,146";"331,017";"7792,187";"8246,846";"273,413";"454,659";"5078,864"
"2016-01-11 21:00:00";;"1864,538";"1809,352";"701,872";"1234,65";"941,407";"304,194";"7195,688";"7602,179";"647,845";"406,491";"5123,087"
"2016-01-11 22:00:00";;"1850,486";"1763,828";"707,381";"1173,354";"919,165";"353,36";"6993,056";"7393,452";"396,904";"400,396";"4723,753"
"2016-01-11 23:00:00";;"1355,163";"1741";"318,61";"1125,536";"908,301";"563,849";"6499,582";"6863,509";"1186,184";"363,927";"4747,56"
"2016-01-12 00:00:00";;"1321,581";"1768,945";"367,759";"1107,427";"887,262";"648,935";"6147,464";"6495,419";"1476,42";"347,955";"4513,093"
"2016-01-12 01:00:00";;"981,054";"1805,835";"307,054";"1111,167";"868,562";"769,152";"5883,165";"6210,021";"1716,779";"326,855";"4046,084"
"2016-01-12 02:00:00";;"921,971";"1827,764";"245,1";"1081,188";"873,895";"1123,048";"5737,545";"6063,373";"2122,054";"325,829";"3956,403"
"2016-01-12 03:00:00";;"861,499";"1833,703";"208,481";"1055,824";"869,068";"1532,338";"5657,806";"5977,916";"2412,518";"320,11";"3752,519"
"2016-01-12 04:00:00";;"786,67";"1782,477";"291,825";"1056,635";"853,039";"1398,262";"5793,318";"6122,513";"2339,622";"329,195";"3866,568"
"2016-01-12 05:00:00";;"816,533";"1869,398";"363,674";"1111,759";"853,939";"930,327";"6378,9";"6731,141";"1907,96";"352,241";"4326,538"
"2016-01-12 06:00:00";;"1322,512";"1921,624";"340,368";"1260,975";"881,395";"1245,235";"7515,874";"7941,454";"1180,701";"425,58";"4795,07"
"2016-01-12 07:00:00";;"1582,001";"1968,078";"935,918";"1464,355";"1029,795";"1014,2";"8443,442";"8932,76";"231,805";"489,319";"4334,22"
"2016-01-12 08:00:00";;"1880,453";"2040,923";"1350,301";"1533,341";"1036,821";"870,038";"8676,377";"9186,82";"63,424";"510,444";"4299,273"
"2016-01-12 09:00:00";;"1714,734";"2071,77";"1426,512";"1527,412";"1060,758";"667,518";"8736,533";"9251,999";"114,155";"515,466";"4326,918"
"2016-01-12 10:00:00";;"1542,372";"2087,218";"836,594";"1525,916";"1029,639";"690,811";"8775,91";"9295,387";"79,833";"519,477";"4747,414"
"2016-01-12 11:00:00";;"1576,862";"2080,503";"793,859";"1565,424";"1047,955";"889,975";"8773,189";"9295,981";"56,87";"522,792";"4551,996"
"2016-01-12 12:00:00";;"1625,499";"2073,869";"600,366";"1570,674";"1051,987";"908,364";"8622,459";"9136,374";"392,163";"513,915";"4948,777"
"2016-01-12 13:00:00";;"1771,82";"2045,258";"633,17";"1582,93";"1033,25";"972,761";"8595,359";"9103,48";"400,954";"508,121";"5008,885"
"2016-01-12 14:00:00";;"2014,397";"2012,716";"447,171";"1552,698";"1011,514";"1300,925";"8586,713";"9094,657";"319,753";"507,944";"5103,782"
"2016-01-12 15:00:00";;"1847,089";"2023,427";"368,21";"1505,813";"1001,34";"1605,51";"8640,807";"9144,528";"429,138";"503,721";"4916,455"
"2016-01-12 16:00:00";;"1798,009";"2033,477";"875,63";"1481,915";"998,956";"1557,86";"8826,972";"9338,505";"357,486";"511,533";"4546,162"
"2016-01-12 17:00:00";;"2045,308";"2092,395";"1463,352";"1597,298";"1014,392";"1398,04";"9072,778";"9608,221";"52,624";"535,443";"4140,675"
"2016-01-12 18:00:00";;"2087,433";"2128,231";"1404,516";"1567,458";"1041,686";"1365,585";"8885,897";"9404,424";"19,395";"518,527";"4003,775"
"2016-01-12 19:00:00";;"2066,354";"2139,477";"987,355";"1472,873";"922,899";"1079,929";"8428,259";"8918,465";"101,981";"490,206";"4484,267"
"2016-01-12 20:00:00";;"2073,035";"2063,173";"610,328";"1395,944";"902,943";"944,49";"7958,586";"8410,557";"420,393";"451,971";"4987,106"
"2016-01-12 21:00:00";;"2156,767";"1952,578";"423,622";"1310,164";"887,15";"920,426";"7371,593";"7789,395";"498,648";"417,802";"4950,868"
"2016-01-12 22:00:00";;"2005,288";"1953,23";"484,929";"1173,577";"868,96";"963,968";"7161,42";"7566,08";"539,104";"404,66";"4665,807"
"2016-01-12 23:00:00";;"2111,246";"1934,709";"545,007";"1110,793";"847,848";"973,225";"6695,968";"7081,875";"1005,679";"385,907";"4787,219"
"2016-01-13 00:00:00";;"2063,626";"1913,006";"525,804";"1093,818";"835,142";"1069,508";"6396,483";"6765,89";"1580,496";"369,406";"4972,733"
"2016-01-13 01:00:00";;"1835,132";"1897,495";"219,29";"1047,006";"818,622";"1428,467";"6155,264";"6518,07";"1848,125";"362,806";"4790,447"
"2016-01-13 02:00:00";;"1656,405";"1897,95";"377,016";"1001,434";"812,079";"1271,934";"5989,092";"6341,05";"1948,236";"351,959";"4585,278"
"2016-01-13 03:00:00";;"1541,167";"1894,285";"290,745";"1018,836";"817,328";"1361,055";"5898,242";"6242,137";"2084,627";"343,895";"4485,682"
"2016-01-13 04:00:00";;"1683,74";"1901,214";"310,233";"1091,295";"812,859";"1504,857";"6049,04";"6399,385";"2034,415";"350,346";"4497,082"
"2016-01-13 05:00:00";;"1805,994";"1903,215";"418,841";"1163,598";"825,161";"1332,833";"6659,904";"7040,246";"1680,476";"380,342";"4883,068"
"2016-01-13 06:00:00";;"1969,207";"1937,976";"482,484";"1297,978";"845,716";"1377,68";"7731,869";"8174,4";"818,825";"442,531";"5020,597"
"2016-01-13 07:00:00";;"1843,868";"2024,784";"620,013";"1539,682";"974,065";"1303,898";"8721,823";"9225,975";"305,724";"504,152";"4913,124"
"2016-01-13 08:00:00";;"1905,603";"2075,519";"782,514";"1570,161";"984,861";"1145,298";"8912,579";"9448,394";"24,024";"535,815";"4819,667"
"2016-01-13 09:00:00";;"1779,461";"2073,031";"817,461";"1573,331";"996,202";"1104,926";"8929,602";"9457,7";"40,318";"528,097";"4712,527"
"2016-01-13 10:00:00";;"1768,248";"2070,181";"583,298";"1558,499";"1012,069";"1388,84";"8990,613";"9523,263";"208,511";"532,65";"4887,135"
"2016-01-13 11:00:00";;"1745,77";"2085,356";"903,393";"1575,362";"1038,328";"1155,355";"8939,487";"9470,184";"125,453";"530,697";"4583,614"
"2016-01-13 12:00:00";;"1726,086";"2010,286";"872,864";"1576,354";"1067,674";"1152,631";"8816,644";"9331,49";"143,687";"514,846";"4521,454"
"2016-01-13 13:00:00";;"1905,22";"1957,067";"817,435";"1555,408";"1037";"1476,032";"8795,098";"9311,4";"169,998";"516,302";"4543,677"
"2016-01-13 14:00:00";;"2069,296";"1938,457";"604,755";"1511,617";"1003,646";"2069,302";"8786,428";"9306,091";"354,397";"519,663";"4602,007"
"2016-01-13 15:00:00";;"2250,088";"1957,164";"746,586";"1543,249";"971,849";"2129,093";"8815,821";"9334,755";"136,476";"518,933";"4373,378"
"2016-01-13 16:00:00";;"2199,156";"1982,729";"756,339";"1572,738";"1007,196";"2105,438";"8956,007";"9480,464";"67,893";"524,457";"4323,073"
"2016-01-13 17:00:00";;"2328,487";"2076,104";"1354,08";"1575,685";"1046,24";"2113,105";"9221,853";"9758,464";"3,559";"536,611";"3925,296"
"2016-01-13 18:00:00";;"2363,467";"2109,6";"1543,973";"1576,039";"1047,508";"2106,207";"9097,314";"9618,143";"5,325";"520,829";"3603,608"
"2016-01-13 19:00:00";;"2516,565";"2125,062";"1368,843";"1581,026";"953,359";"2062,908";"8587,778";"9076,588";"4,803";"488,81";"3506,757"
"2016-01-13 20:00:00";;"2439,163";"2031,98";"880,832";"1585,563";"904,352";"1896,942";"8126,373";"8577,383";"72,885";"451,01";"3789,763"
"2016-01-13 21:00:00";;"2601,838";"1951,588";"666,604";"1527,183";"874,573";"1878,745";"7601,325";"8017,054";"112,174";"415,729";"3832,374"
"2016-01-13 22:00:00";;"2188,121";"1855,919";"314,417";"1323,334";"851,657";"1952,617";"7488,472";"7903,317";"373,892";"414,845";"4167,385"
"2016-01-13 23:00:00";;"2096,486";"1783,871";"499,638";"1302,349";"828,285";"1687,259";"6991,566";"7381,354";"1106,576";"389,789";"4483,015"
"2016-01-14 00:00:00";;"2365,837";"1764,818";"365,477";"1274,823";"819,908";"1685,793";"6676,079";"7060,856";"1018,839";"384,778";"4534,713"
"2016-01-14 01:00:00";;"2128,053";"1760,073";"543,71";"1193,537";"808,989";"1368,566";"6373,552";"6736,971";"1365,826";"363,419";"4555,975"
"2016-01-14 02:00:00";;"1778,157";"1759,281";"442,001";"1125,283";"792,684";"1049,935";"6205,3";"6554,517";"1416,02";"349,217";"4579,51"
"2016-01-14 03:00:00";;"1535,94";"1756,36";"461,754";"1115,861";"790,178";"844,955";"6115,826";"6452,628";"1486,865";"336,802";"4506,327"
